case_id,prefix_length,start,rem_time,train,val,test
Case 39,3,2013-08-29 11:05:59+00:00,30.00318287037037,0,0,1
Case 39,4,2013-08-29 11:05:59+00:00,15.000150462962964,0,0,1
Case 40,2,2012-08-09 12:13:03+00:00,34.004814814814814,0,0,1
Case 40,3,2012-08-09 12:13:03+00:00,33.98223379629629,0,0,1
Case 41,2,2010-12-14 10:44:26+00:00,44.00386574074074,1,0,0
Case 41,3,2010-12-14 10:44:26+00:00,44.00369212962963,1,0,0
Case 42,2,2011-06-16 12:23:39+00:00,43.98574074074074,1,0,0
Case 42,3,2011-06-16 12:23:39+00:00,43.951875,1,0,0
Case 43,2,2012-04-10 08:56:32+00:00,45.98116898148148,0,1,0
Case 43,3,2012-04-10 08:56:32+00:00,45.92143518518518,0,1,0
Case 44,2,2010-11-29 16:09:19+00:00,31.993391203703705,1,0,0
Case 44,3,2010-11-29 16:09:19+00:00,31.99278935185185,1,0,0
Case 45,2,2012-01-20 14:08:14+00:00,51.954849537037035,1,0,0
Case 45,3,2012-01-20 14:08:14+00:00,15.000219907407407,1,0,0
Case 46,2,2012-11-14 14:33:17+00:00,44.033043981481484,0,0,1
Case 46,3,2012-11-14 14:33:17+00:00,44.03268518518519,0,0,1
Case 46,4,2012-11-14 14:33:17+00:00,43.113680555555554,0,0,1
Case 46,5,2012-11-14 14:33:17+00:00,15.000162037037036,0,0,1
Case 47,2,2011-05-25 09:48:18+00:00,37.00131944444444,1,0,0
Case 47,3,2011-05-25 09:48:18+00:00,31.78197916666667,1,0,0
Case 48,2,2010-12-01 13:42:59+00:00,30.000902777777778,1,0,0
Case 48,3,2010-12-01 13:42:59+00:00,30.000810185185184,1,0,0
Case 48,4,2010-12-01 13:42:59+00:00,30.000208333333333,1,0,0
Case 49,2,2011-11-25 14:33:54+00:00,43.0643287037037,1,0,0
Case 49,3,2011-11-25 14:33:54+00:00,39.064479166666665,1,0,0
Case 49,4,2011-11-25 14:33:54+00:00,35.99616898148148,1,0,0
Case 50,2,2012-01-16 10:53:01+00:00,31.000763888888887,1,0,0
Case 50,3,2012-01-16 10:53:01+00:00,30.766006944444445,1,0,0
Case 50,4,2012-01-16 10:53:01+00:00,30.765995370370373,1,0,0
Case 51,2,2012-06-13 13:55:36+00:00,34.01614583333333,0,1,0
Case 51,3,2012-06-13 13:55:36+00:00,33.00965277777778,0,1,0
Case 51,4,2012-06-13 13:55:36+00:00,15.909224537037035,0,1,0
Case 52,2,2012-07-26 15:18:26+00:00,48.00162037037037,0,1,0
Case 52,3,2012-07-26 15:18:26+00:00,47.19059027777778,0,1,0
Case 53,2,2010-10-14 13:53:13+00:00,49.82385416666667,1,0,0
Case 53,3,2010-10-14 13:53:13+00:00,36.73335648148148,1,0,0
Case 53,4,2010-10-14 13:53:13+00:00,36.73335648148148,1,0,0
Case 53,5,2010-10-14 13:53:13+00:00,35.796481481481486,1,0,0
Case 53,6,2010-10-14 13:53:13+00:00,30.000520833333336,1,0,0
Case 54,2,2013-11-07 08:20:59+00:00,18.2943287037037,0,0,1
Case 54,3,2013-11-07 08:20:59+00:00,15.000208333333333,0,0,1
Case 55,2,2011-10-26 15:51:42+00:00,35.71010416666667,1,0,0
Case 55,3,2011-10-26 15:51:42+00:00,28.983842592592595,1,0,0
Case 55,4,2011-10-26 15:51:42+00:00,15.000150462962964,1,0,0
Case 56,2,2012-01-30 11:32:58+00:00,44.004884259259256,1,0,0
Case 57,2,2010-10-29 09:39:23+00:00,27.822708333333335,1,0,0
Case 57,3,2010-10-29 09:39:23+00:00,27.792939814814815,1,0,0
Case 58,2,2012-11-16 15:49:30+00:00,45.753877314814815,0,0,1
Case 58,3,2012-11-16 15:49:30+00:00,33.83702546296296,0,0,1
Case 58,4,2012-11-16 15:49:30+00:00,15.000243055555556,0,0,1
Case 59,2,2012-03-28 12:28:37+00:00,31.001041666666666,0,1,0
Case 59,3,2012-03-28 12:28:37+00:00,30.873148148148147,0,1,0
Case 59,4,2012-03-28 12:28:37+00:00,30.873148148148147,0,1,0
Case 60,2,2011-04-06 15:35:49+00:00,51.71831018518518,1,0,0
Case 60,3,2011-04-06 15:35:49+00:00,50.714618055555555,1,0,0
Case 60,4,2011-04-06 15:35:49+00:00,45.00083333333333,1,0,0
Case 60,5,2011-04-06 15:35:49+00:00,45.000740740740746,1,0,0
Case 61,2,2011-09-16 07:04:39+00:00,55.03649305555555,1,0,0
Case 61,3,2011-09-16 07:04:39+00:00,54.712488425925926,1,0,0
Case 62,2,2012-05-28 15:16:47+00:00,59.001527777777774,0,1,0
Case 63,2,2013-03-06 15:05:09+00:00,14.98372685185185,0,0,1
Case 63,3,2013-03-06 15:05:09+00:00,14.958553240740741,0,0,1
Case 64,2,2011-04-14 15:54:28+00:00,36.74173611111111,1,0,0
Case 64,3,2011-04-14 15:54:28+00:00,35.959409722222226,1,0,0
Case 64,4,2011-04-14 15:54:28+00:00,23.967222222222222,1,0,0
Case 64,5,2011-04-14 15:54:28+00:00,23.967118055555556,1,0,0
Case 64,6,2011-04-14 15:54:28+00:00,15.000451388888889,1,0,0
Case 64,7,2011-04-14 15:54:28+00:00,15.000277777777777,1,0,0
Case 65,2,2013-02-13 13:41:45+00:00,15.276365740740742,0,0,1
Case 65,3,2013-02-13 13:41:45+00:00,15.241157407407407,0,0,1
Case 65,4,2013-02-13 13:41:45+00:00,15.000185185185186,0,0,1
Case 66,2,2012-06-26 08:46:53+00:00,59.288090277777776,0,1,0
Case 66,3,2012-06-26 08:46:53+00:00,59.1087037037037,0,1,0
Case 67,2,2010-12-30 15:03:15+00:00,32.27127314814815,1,0,0
Case 67,3,2010-12-30 15:03:15+00:00,30.142685185185186,1,0,0
Case 68,2,2012-04-11 14:09:22+00:00,31.000439814814815,0,1,0
Case 68,3,2012-04-11 14:09:22+00:00,30.151921296296297,0,1,0
Case 69,2,2013-04-05 08:30:22+00:00,15.003888888888888,0,0,1
Case 69,3,2013-04-05 08:30:22+00:00,15.000162037037036,0,0,1
Case 70,2,2011-06-07 07:34:53+00:00,49.97626157407407,1,0,0
Case 70,3,2011-06-07 07:34:53+00:00,18.92783564814815,1,0,0
Case 70,4,2011-06-07 07:34:53+00:00,15.0003125,1,0,0
Case 71,2,2011-11-02 08:20:14+00:00,35.00678240740741,1,0,0
Case 71,3,2011-11-02 08:20:14+00:00,34.944976851851855,1,0,0
Case 72,2,2011-01-25 13:15:31+00:00,34.939594907407404,1,0,0
Case 72,3,2011-01-25 13:15:31+00:00,15.000196759259259,1,0,0
Case 73,2,2012-07-31 11:01:15+00:00,37.99905092592592,0,0,1
Case 75,2,2010-03-11 15:15:54+00:00,15.000347222222222,1,0,0
Case 75,3,2010-03-11 15:15:54+00:00,15.00025462962963,1,0,0
Case 75,4,2010-03-11 15:15:54+00:00,15.000196759259259,1,0,0
Case 76,2,2012-01-10 15:01:36+00:00,45.967025462962965,1,0,0
Case 77,2,2013-09-25 13:32:38+00:00,41.10916666666667,0,0,1
Case 77,3,2013-09-25 13:32:38+00:00,41.069780092592595,0,0,1
Case 77,4,2013-09-25 13:32:38+00:00,15.041851851851852,0,0,1
Case 78,2,2011-11-08 09:18:10+00:00,42.29923611111111,1,0,0
Case 78,3,2011-11-08 09:18:10+00:00,15.000196759259259,1,0,0
Case 79,2,2013-10-03 07:22:55+00:00,50.012824074074075,0,0,1
Case 79,3,2013-10-03 07:22:55+00:00,46.83755787037037,0,0,1
Case 79,4,2013-10-03 07:22:55+00:00,45.07648148148149,0,0,1
Case 79,5,2013-10-03 07:22:55+00:00,15.000162037037036,0,0,1
Case 80,2,2012-08-02 09:22:58+00:00,36.91803240740741,0,0,1
Case 80,3,2012-08-02 09:22:58+00:00,30.00028935185185,0,0,1
Case 81,2,2010-02-09 08:31:47+00:00,58.96216435185185,1,0,0
Case 81,3,2010-02-09 08:31:47+00:00,58.96200231481481,1,0,0
Case 81,4,2010-02-09 08:31:47+00:00,58.9612962962963,1,0,0
Case 81,5,2010-02-09 08:31:47+00:00,48.964618055555555,1,0,0
Case 81,6,2010-02-09 08:31:47+00:00,48.96438657407407,1,0,0
Case 82,2,2013-10-31 14:55:24+00:00,34.045648148148146,0,0,1
Case 82,3,2013-10-31 14:55:24+00:00,29.065578703703704,0,0,1
Case 82,4,2013-10-31 14:55:24+00:00,15.000196759259259,0,0,1
Case 83,2,2013-07-16 14:19:52+00:00,42.26616898148148,0,0,1
Case 83,3,2013-07-16 14:19:52+00:00,41.30015046296296,0,0,1
Case 83,4,2013-07-16 14:19:52+00:00,15.000185185185186,0,0,1
Case 84,2,2010-12-10 09:15:54+00:00,33.003125000000004,1,0,0
Case 84,3,2010-12-10 09:15:54+00:00,33.00292824074074,1,0,0
Case 85,2,2011-02-24 17:01:50+00:00,43.956041666666664,1,0,0
Case 85,3,2011-02-24 17:01:50+00:00,36.248773148148146,1,0,0
Case 86,2,2012-06-12 16:12:48+00:00,29.342256944444443,0,1,0
Case 86,3,2012-06-12 16:12:48+00:00,29.23578703703704,0,1,0
Case 86,4,2012-06-12 16:12:48+00:00,26.24886574074074,0,1,0
Case 87,2,2011-11-14 14:35:55+00:00,49.973553240740735,1,0,0
Case 87,3,2011-11-14 14:35:55+00:00,49.9731712962963,1,0,0
Case 87,4,2011-11-14 14:35:55+00:00,42.284930555555555,1,0,0
Case 87,5,2011-11-14 14:35:55+00:00,39.104050925925925,1,0,0
Case 87,6,2011-11-14 14:35:55+00:00,39.09820601851852,1,0,0
Case 87,7,2011-11-14 14:35:55+00:00,30.110497685185184,1,0,0
Case 88,2,2010-09-24 07:57:49+00:00,39.92059027777778,1,0,0
Case 88,3,2010-09-24 07:57:49+00:00,39.919884259259256,1,0,0
Case 88,4,2010-09-24 07:57:49+00:00,30.042083333333334,1,0,0
Case 88,5,2010-09-24 07:57:49+00:00,30.041921296296294,1,0,0
Case 89,2,2013-02-26 16:56:03+00:00,15.948680555555555,0,0,1
Case 89,3,2013-02-26 16:56:03+00:00,15.000266203703703,0,0,1
Case 90,2,2010-03-16 07:59:03+00:00,35.29056712962963,1,0,0
Case 90,3,2010-03-16 07:59:03+00:00,35.25737268518518,1,0,0
Case 91,2,2011-05-24 12:51:35+00:00,46.005891203703705,1,0,0
Case 91,3,2011-05-24 12:51:35+00:00,45.97528935185185,1,0,0
Case 92,2,2010-03-09 10:09:33+00:00,53.92988425925926,1,0,0
Case 92,3,2010-03-09 10:09:33+00:00,44.95891203703704,1,0,0
Case 93,2,2012-07-25 07:02:54+00:00,40.89686342592592,0,1,0
Case 93,3,2012-07-25 07:02:54+00:00,37.66418981481481,0,1,0
Case 94,2,2012-02-08 08:33:56+00:00,58.96418981481481,1,0,0
Case 94,3,2012-02-08 08:33:56+00:00,58.963888888888896,1,0,0
Case 95,2,2011-09-26 10:27:14+00:00,27.858275462962965,1,0,0
Case 95,3,2011-09-26 10:27:14+00:00,27.056296296296296,1,0,0
Case 96,2,2012-02-27 16:31:32+00:00,43.28296296296296,1,0,0
Case 96,3,2012-02-27 16:31:32+00:00,42.30224537037037,1,0,0
Case 96,4,2012-02-27 16:31:32+00:00,42.3022337962963,1,0,0
Case 97,2,2013-04-02 12:26:52+00:00,49.71989583333333,0,0,1
Case 97,3,2013-04-02 12:26:52+00:00,15.000208333333333,0,0,1
Case 98,2,2012-07-05 12:16:51+00:00,32.99975694444444,0,1,0
Case 98,3,2012-07-05 12:16:51+00:00,28.957569444444445,0,1,0
Case 99,2,2011-05-11 10:16:32+00:00,31.00175925925926,1,0,0
Case 99,3,2011-05-11 10:16:32+00:00,26.07428240740741,1,0,0
Case 100,2,2013-04-12 10:25:17+00:00,36.123136574074074,0,0,1
Case 100,3,2013-04-12 10:25:17+00:00,35.8959375,0,0,1
Case 100,4,2013-04-12 10:25:17+00:00,15.00023148148148,0,0,1
Case 101,2,2010-06-18 13:47:15+00:00,47.98065972222222,1,0,0
Case 101,3,2010-06-18 13:47:15+00:00,37.26015046296296,1,0,0
Case 101,4,2010-06-18 13:47:15+00:00,37.22033564814814,1,0,0
Case 102,2,2012-01-30 09:09:29+00:00,46.001550925925926,1,0,0
Case 102,3,2012-01-30 09:09:29+00:00,45.041724537037034,1,0,0
Case 103,2,2010-06-07 07:30:54+00:00,39.06554398148148,1,0,0
Case 103,3,2010-06-07 07:30:54+00:00,38.7547337962963,1,0,0
Case 103,4,2010-06-07 07:30:54+00:00,37.9486574074074,1,0,0
Case 103,5,2010-06-07 07:30:54+00:00,37.08712962962963,1,0,0
Case 103,6,2010-06-07 07:30:54+00:00,37.08686342592593,1,0,0
Case 103,7,2010-06-07 07:30:54+00:00,30.000300925925927,1,0,0
Case 104,2,2011-01-27 08:34:59+00:00,36.96523148148148,1,0,0
Case 104,3,2011-01-27 08:34:59+00:00,36.96402777777778,1,0,0
Case 105,2,2012-11-20 09:00:13+00:00,25.973865740740738,0,0,1
Case 105,3,2012-11-20 09:00:13+00:00,22.293912037037035,0,0,1
Case 105,4,2012-11-20 09:00:13+00:00,15.000219907407407,0,0,1
Case 106,2,2013-02-15 13:12:20+00:00,15.000208333333333,0,0,1
Case 107,2,2013-10-30 13:25:20+00:00,32.73108796296297,0,0,1
Case 107,3,2013-10-30 13:25:20+00:00,17.99253472222222,0,0,1
Case 107,4,2013-10-30 13:25:20+00:00,15.000127314814813,0,0,1
Case 108,2,2011-01-12 11:28:16+00:00,31.9525,1,0,0
Case 108,3,2011-01-12 11:28:16+00:00,30.000266203703703,1,0,0
Case 109,2,2010-09-24 15:35:31+00:00,57.01552083333333,1,0,0
Case 109,3,2010-09-24 15:35:31+00:00,56.043379629629634,1,0,0
Case 109,4,2010-09-24 15:35:31+00:00,15.000381944444444,1,0,0
Case 109,5,2010-09-24 15:35:31+00:00,15.00013888888889,1,0,0
Case 110,2,2010-12-16 09:33:24+00:00,59.00012731481482,1,0,0
Case 110,3,2010-12-16 09:33:24+00:00,58.741504629629624,1,0,0
Case 111,2,2010-06-29 14:00:48+00:00,36.95414351851852,1,0,0
Case 111,3,2010-06-29 14:00:48+00:00,36.2537037037037,1,0,0
Case 111,4,2010-06-29 14:00:48+00:00,35.99402777777778,1,0,0
Case 111,5,2010-06-29 14:00:48+00:00,35.215520833333336,1,0,0
Case 111,6,2010-06-29 14:00:48+00:00,34.00215277777777,1,0,0
Case 111,7,2010-06-29 14:00:48+00:00,34.00106481481482,1,0,0
Case 112,2,2011-10-06 07:50:55+00:00,31.789270833333333,1,0,0
Case 112,3,2011-10-06 07:50:55+00:00,24.76097222222222,1,0,0
Case 113,2,2010-05-06 15:51:48+00:00,16.15861111111111,1,0,0
Case 113,3,2010-05-06 15:51:48+00:00,15.016145833333333,1,0,0
Case 113,4,2010-05-06 15:51:48+00:00,15.000127314814813,1,0,0
Case 114,2,2013-09-11 12:51:59+00:00,40.905347222222225,0,0,1
Case 114,3,2013-09-11 12:51:59+00:00,26.92164351851852,0,0,1
Case 114,4,2013-09-11 12:51:59+00:00,20.931898148148147,0,0,1
Case 114,5,2013-09-11 12:51:59+00:00,15.135659722222222,0,0,1
Case 114,6,2013-09-11 12:51:59+00:00,15.00023148148148,0,0,1
Case 115,2,2013-02-14 11:54:22+00:00,32.148090277777776,0,0,1
Case 115,3,2013-02-14 11:54:22+00:00,32.14761574074074,0,0,1
Case 115,4,2013-02-14 11:54:22+00:00,32.14761574074074,0,0,1
Case 115,5,2013-02-14 11:54:22+00:00,14.958530092592591,0,0,1
Case 116,2,2011-04-08 13:02:03+00:00,52.006018518518516,1,0,0
Case 116,3,2011-04-08 13:02:03+00:00,52.002870370370374,1,0,0
Case 117,2,2012-07-19 10:59:25+00:00,48.09113425925926,0,1,0
Case 117,3,2012-07-19 10:59:25+00:00,47.84482638888889,0,1,0
Case 118,2,2011-03-07 11:02:24+00:00,36.96371527777778,1,0,0
Case 118,3,2011-03-07 11:02:24+00:00,36.8722800925926,1,0,0
Case 119,2,2011-12-05 14:22:17+00:00,58.98042824074074,1,0,0
Case 119,3,2011-12-05 14:22:17+00:00,51.21436342592593,1,0,0
Case 120,2,2012-04-24 14:07:03+00:00,17.200474537037035,0,1,0
Case 120,3,2012-04-24 14:07:03+00:00,17.132141203703704,0,1,0
Case 120,4,2012-04-24 14:07:03+00:00,17.067592592592593,0,1,0
Case 121,2,2011-02-09 13:28:58+00:00,51.996006944444446,1,0,0
Case 121,3,2011-02-09 13:28:58+00:00,51.99549768518518,1,0,0
Case 122,2,2011-02-14 15:23:08+00:00,43.13387731481481,1,0,0
Case 122,3,2011-02-14 15:23:08+00:00,43.10956018518519,1,0,0
Case 123,2,2011-05-06 07:33:07+00:00,44.039594907407405,1,0,0
Case 123,3,2011-05-06 07:33:07+00:00,43.81585648148148,1,0,0
Case 123,4,2011-05-06 07:33:07+00:00,37.781215277777775,1,0,0
Case 123,5,2011-05-06 07:33:07+00:00,37.781087962962964,1,0,0
Case 124,2,2012-06-07 15:31:32+00:00,43.37027777777778,0,1,0
Case 124,3,2012-06-07 15:31:32+00:00,43.37017361111111,0,1,0
Case 125,2,2010-08-19 09:48:49+00:00,39.958449074074075,1,0,0
Case 125,3,2010-08-19 09:48:49+00:00,39.94634259259259,1,0,0
Case 125,4,2010-08-19 09:48:49+00:00,15.024050925925927,1,0,0
Case 125,5,2010-08-19 09:48:49+00:00,15.00023148148148,1,0,0
Case 126,2,2012-07-25 15:34:31+00:00,15.034409722222222,0,1,0
Case 126,3,2012-07-25 15:34:31+00:00,15.000208333333333,0,1,0
Case 127,2,2010-03-12 09:28:49+00:00,32.95967592592593,1,0,0
Case 127,3,2010-03-12 09:28:49+00:00,32.95380787037037,1,0,0
Case 128,2,2011-11-28 08:10:27+00:00,32.94015046296296,1,0,0
Case 128,3,2011-11-28 08:10:27+00:00,32.94015046296296,1,0,0
Case 129,2,2013-04-05 16:15:52+00:00,15.00025462962963,0,0,1
Case 130,2,2010-04-08 08:58:03+00:00,32.999525462962964,1,0,0
Case 130,3,2010-04-08 08:58:03+00:00,32.99945601851852,1,0,0
Case 130,4,2010-04-08 08:58:03+00:00,32.99936342592593,1,0,0
Case 130,5,2010-04-08 08:58:03+00:00,0.0,1,0,0
Case 131,2,2013-08-12 07:13:49+00:00,43.05658564814815,0,0,1
Case 131,3,2013-08-12 07:13:49+00:00,15.000150462962964,0,0,1
Case 132,2,2012-06-21 12:50:46+00:00,41.83361111111111,0,1,0
Case 132,3,2012-06-21 12:50:46+00:00,41.790486111111115,0,1,0
Case 132,4,2012-06-21 12:50:46+00:00,37.89366898148148,0,1,0
Case 133,2,2011-01-26 11:24:58+00:00,43.97960648148148,1,0,0
Case 133,3,2011-01-26 11:24:58+00:00,43.97952546296296,1,0,0
Case 133,4,2011-01-26 11:24:58+00:00,41.8758912037037,1,0,0
Case 134,2,2011-04-19 14:42:45+00:00,44.00337962962963,1,0,0
Case 134,3,2011-04-19 14:42:45+00:00,44.003182870370374,1,0,0
Case 135,2,2011-02-08 11:57:41+00:00,53.09532407407408,1,0,0
Case 135,3,2011-02-08 11:57:41+00:00,51.2415162037037,1,0,0
Case 135,4,2011-02-08 11:57:41+00:00,47.09312499999999,1,0,0
Case 135,5,2011-02-08 11:57:41+00:00,47.091874999999995,1,0,0
Case 135,6,2011-02-08 11:57:41+00:00,30.186574074074073,1,0,0
Case 135,7,2011-02-08 11:57:41+00:00,30.006805555555555,1,0,0
Case 136,2,2012-06-06 14:48:56+00:00,30.104699074074073,0,1,0
Case 136,3,2012-06-06 14:48:56+00:00,29.317372685185187,0,1,0
Case 137,2,2011-08-05 13:00:13+00:00,27.111215277777777,1,0,0
Case 137,3,2011-08-05 13:00:13+00:00,25.977789351851854,1,0,0
Case 137,4,2011-08-05 13:00:13+00:00,19.03146990740741,1,0,0
Case 138,2,2012-03-02 09:13:46+00:00,34.96313657407408,1,0,0
Case 138,3,2012-03-02 09:13:46+00:00,34.94916666666666,1,0,0
Case 139,2,2010-04-19 07:44:31+00:00,36.9412037037037,1,0,0
Case 139,3,2010-04-19 07:44:31+00:00,36.933738425925924,1,0,0
Case 140,2,2013-04-23 16:07:34+00:00,15.006793981481481,0,0,1
Case 140,3,2013-04-23 16:07:34+00:00,15.000208333333333,0,0,1
